customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned
CUST101241,user1241@example.com,64.0,2.7,82.78,12000.0,4669.0,621.0,1,standard,month-to-month,mailed_check,south,1
CUST101242,user1242@example.com,32.0,13.4,103.74,73328.0,42389.0,648.0,2,family,month-to-month,e_check,south,1
CUST101243,user1243@example.com,61.0,39.5,76.42,91174.0,46084.0,695.0,4,premium,month-to-month,e_check,west,1
CUST101244,user1244@example.com,28.0,4.6,86.97,30941.0,16522.0,599.0,2,premium,two-year,credit_card,south,0
CUST101245,user1245@example.com,34.0,5.9,64.17,49733.0,29364.0,609.0,0,basic,one-year,credit_card,west,0
CUST101246,user1246@example.com,42.0,45.9,99.94,56747.0,25955.0,645.0,1,family,two-year,bank_transfer,west,0
CUST101247,user1247@example.com,31.0,45.9,112.15,47205.0,15468.0,594.0,0,premium,two-year,credit_card,west,0
CUST101248,user1248@example.com,49.0,31.2,74.7,52421.0,8752.0,599.0,3,family,month-to-month,credit_card,west,1
CUST101249,user1249@example.com,56.0,71.9,37.85,38715.0,8623.0,692.0,2,premium,month-to-month,mailed_check,north,0
CUST101250,user1250@example.com,25.0,18.1,73.09,42283.0,16490.0,592.0,2,family,month-to-month,mailed_check,north,1
CUST101251,user1251@example.com,43.0,23.2,67.71,113108.0,64104.0,672.0,0,standard,two-year,credit_card,north,0
CUST101252,user1252@example.com,30.0,18.0,86.84,57290.0,17702.0,570.0,3,family,one-year,e_check,west,0
CUST101253,user1253@example.com,45.0,10.3,61.16,12000.0,3896.0,662.0,2,premium,one-year,bank_transfer,east,0
CUST101254,user1254@example.com,46.0,39.5,72.58,43296.0,14718.0,586.0,2,standard,two-year,e_check,west,0
CUST101255,user1255@example.com,34.0,30.3,84.97,46131.0,23230.0,643.0,2,premium,month-to-month,mailed_check,west,0
CUST101256,user1256@example.com,40.0,31.3,53.62,87411.0,35670.0,761.0,0,premium,two-year,credit_card,north,0
CUST101257,user1257@example.com,43.0,26.5,77.94,84141.0,27363.0,588.0,2,premium,month-to-month,e_check,north,1
CUST101258,user1258@example.com,34.0,29.1,75.88,56931.0,21914.0,577.0,1,basic,two-year,mailed_check,north,1
CUST101259,user1259@example.com,22.0,14.5,14.59,31968.0,4302.0,671.0,5,standard,two-year,credit_card,south,0
CUST101260,user1260@example.com,51.0,40.6,66.5,59326.0,3821.0,625.0,1,premium,month-to-month,credit_card,west,0
CUST101261,user1261@example.com,51.0,10.2,33.16,37122.0,8697.0,850.0,1,premium,month-to-month,mailed_check,west,1
CUST101262,user1262@example.com,51.0,4.1,104.61,60876.0,35806.0,527.0,2,standard,month-to-month,credit_card,north,1
CUST101263,user1263@example.com,30.0,51.3,54.94,74563.0,30680.0,650.0,2,basic,one-year,e_check,south,1
CUST101264,user1264@example.com,39.0,1.5,58.51,42999.0,4125.0,850.0,2,basic,month-to-month,credit_card,east,1
CUST101265,user1265@example.com,22.0,22.6,89.92,58719.0,19805.0,674.0,0,premium,one-year,bank_transfer,east,0
CUST101266,user1266@example.com,67.0,3.8,10.08,69984.0,8855.0,673.0,4,premium,month-to-month,bank_transfer,north,0
CUST101267,user1267@example.com,26.0,8.5,40.52,64973.0,28420.0,527.0,0,premium,month-to-month,mailed_check,south,1
CUST101268,user1268@example.com,57.0,8.9,101.88,21769.0,8007.0,622.0,1,standard,month-to-month,e_check,east,0
CUST101269,user1269@example.com,33.0,5.6,68.4,53671.0,22699.0,656.0,1,standard,month-to-month,mailed_check,west,1
CUST101270,user1270@example.com,46.0,19.1,32.97,12000.0,5596.0,482.0,1,premium,one-year,mailed_check,east,0
CUST101271,user1271@example.com,39.0,51.0,50.51,61075.0,16855.0,724.0,1,premium,one-year,bank_transfer,west,0
CUST101272,user1272@example.com,37.0,13.2,36.18,71824.0,13515.0,567.0,0,basic,month-to-month,bank_transfer,east,1
CUST101273,user1273@example.com,47.0,107.9,53.06,63675.0,6045.0,749.0,0,family,two-year,e_check,east,0
CUST101274,user1274@example.com,35.0,57.4,60.21,61427.0,34649.0,498.0,1,basic,month-to-month,bank_transfer,north,0
CUST101275,user1275@example.com,23.0,16.2,113.58,60876.0,3519.0,698.0,1,family,month-to-month,bank_transfer,north,1
CUST101276,user1276@example.com,40.0,3.8,42.54,66546.0,30366.0,725.0,4,premium,month-to-month,e_check,south,0
CUST101277,user1277@example.com,55.0,5.5,35.0,36970.0,20226.0,561.0,1,premium,month-to-month,credit_card,west,1
CUST101278,user1278@example.com,42.0,2.7,62.48,42027.0,13325.0,716.0,3,premium,one-year,e_check,east,1
CUST101279,user1279@example.com,31.0,27.6,70.54,57406.0,3193.0,635.0,2,premium,month-to-month,credit_card,east,0
CUST101280,user1280@example.com,75.0,40.9,61.29,79938.0,33809.0,561.0,2,family,month-to-month,bank_transfer,north,1
CUST101281,user1281@example.com,42.0,8.1,68.21,65484.0,11589.0,564.0,0,standard,one-year,mailed_check,north,1
CUST101282,user1282@example.com,32.0,98.4,110.23,69238.0,14745.0,640.0,2,premium,two-year,credit_card,south,0
CUST101283,user1283@example.com,68.0,21.6,42.05,48932.0,17336.0,661.0,2,standard,one-year,credit_card,east,0
CUST101284,user1284@example.com,21.0,19.4,64.77,56960.0,7858.0,704.0,2,family,one-year,credit_card,south,1
CUST101285,user1285@example.com,31.0,1.2,105.12,53434.0,12608.0,640.0,1,standard,month-to-month,credit_card,east,1
CUST101286,user1286@example.com,54.0,38.9,113.04,29852.0,12390.0,705.0,0,standard,month-to-month,mailed_check,north,1
CUST101287,user1287@example.com,31.0,28.1,78.45,61026.0,26307.0,667.0,2,premium,one-year,e_check,west,0
CUST101288,user1288@example.com,51.0,19.8,24.76,51475.0,28119.0,652.0,0,family,one-year,bank_transfer,north,1
CUST101289,user1289@example.com,52.0,2.2,89.66,72527.0,30086.0,547.0,1,premium,month-to-month,credit_card,south,1
CUST101290,user1290@example.com,67.0,3.4,91.14,24782.0,2251.0,571.0,2,standard,month-to-month,credit_card,south,1
CUST101291,user1291@example.com,55.0,16.9,78.91,45360.0,5024.0,658.0,3,standard,two-year,bank_transfer,south,1
CUST101292,user1292@example.com,37.0,17.8,59.47,17959.0,8710.0,697.0,1,family,two-year,credit_card,west,0
CUST101293,user1293@example.com,33.0,23.7,52.1,62835.0,22107.0,749.0,1,premium,two-year,mailed_check,east,0
CUST101294,user1294@example.com,29.0,38.3,93.32,71247.0,9301.0,696.0,1,standard,month-to-month,mailed_check,north,1
CUST101295,user1295@example.com,29.0,10.8,80.58,62622.0,23898.0,709.0,1,family,month-to-month,e_check,west,0
CUST101296,user1296@example.com,47.0,4.7,97.77,94334.0,16710.0,729.0,1,premium,month-to-month,bank_transfer,north,0
CUST101297,user1297@example.com,21.0,9.4,63.56,66020.0,5447.0,634.0,2,premium,one-year,credit_card,west,1
CUST101298,user1298@example.com,44.0,1.6,82.03,37444.0,7457.0,728.0,1,premium,two-year,e_check,south,0
CUST101299,user1299@example.com,19.0,39.4,43.94,79342.0,17326.0,707.0,2,premium,month-to-month,mailed_check,east,0
CUST101300,user1300@example.com,45.0,13.3,109.01,96169.0,28700.0,712.0,3,family,one-year,credit_card,east,1
CUST101301,user1301@example.com,35.0,18.0,114.97,68667.0,39603.0,669.0,0,family,month-to-month,credit_card,south,0
CUST101302,user1302@example.com,50.0,21.7,69.61,40270.0,13821.0,691.0,3,premium,month-to-month,bank_transfer,south,1
CUST101303,user1303@example.com,18.0,22.0,25.29,42066.0,24704.0,666.0,2,premium,month-to-month,bank_transfer,north,0
CUST101304,user1304@example.com,53.0,14.5,100.69,62086.0,19550.0,528.0,1,premium,two-year,credit_card,east,0
CUST101305,user1305@example.com,42.0,0.6,121.96,46964.0,18288.0,766.0,1,premium,month-to-month,e_check,north,1
CUST101306,user1306@example.com,36.0,53.6,61.71,76744.0,34365.0,732.0,1,premium,two-year,credit_card,west,0
CUST101307,user1307@example.com,48.0,20.6,61.41,50404.0,9001.0,667.0,2,standard,one-year,e_check,west,0
CUST101308,user1308@example.com,47.0,4.3,61.51,72041.0,37597.0,713.0,0,family,month-to-month,e_check,north,0
CUST101309,user1309@example.com,25.0,20.6,63.01,68950.0,3570.0,609.0,2,family,month-to-month,mailed_check,west,1
CUST101310,user1310@example.com,44.0,6.0,97.8,27276.0,12084.0,595.0,0,premium,month-to-month,mailed_check,north,0
CUST101311,user1311@example.com,51.0,0.4,82.76,53302.0,19560.0,619.0,1,standard,one-year,bank_transfer,west,1
CUST101312,user1312@example.com,23.0,28.4,43.27,75806.0,36660.0,637.0,2,standard,month-to-month,mailed_check,east,1
CUST101313,user1313@example.com,44.0,0.6,63.15,52173.0,30020.0,654.0,2,standard,month-to-month,bank_transfer,west,0
CUST101314,user1314@example.com,56.0,21.7,77.54,61863.0,27893.0,544.0,0,standard,month-to-month,credit_card,west,1
CUST101315,user1315@example.com,44.0,18.5,54.2,58395.0,13237.0,494.0,1,premium,one-year,e_check,east,0
CUST101316,user1316@example.com,36.0,50.6,80.99,38307.0,21740.0,549.0,0,standard,month-to-month,mailed_check,south,0
CUST101317,user1317@example.com,26.0,32.7,73.09,89555.0,12540.0,585.0,1,standard,one-year,credit_card,west,0
CUST101318,user1318@example.com,29.0,26.3,97.92,39964.0,12260.0,751.0,4,premium,month-to-month,mailed_check,east,1
CUST101319,user1319@example.com,37.0,17.3,88.82,36442.0,2620.0,497.0,4,family,two-year,e_check,south,1
CUST101320,user1320@example.com,51.0,18.7,58.74,76073.0,24985.0,704.0,2,standard,month-to-month,credit_card,west,1
CUST101321,user1321@example.com,49.0,6.9,71.07,44092.0,17318.0,567.0,1,premium,one-year,bank_transfer,east,0
CUST101322,user1322@example.com,37.0,57.9,50.85,56500.0,26529.0,619.0,1,standard,month-to-month,credit_card,south,1
CUST101323,user1323@example.com,32.0,23.3,121.6,63499.0,9949.0,666.0,1,premium,month-to-month,credit_card,north,1
CUST101324,user1324@example.com,35.0,15.6,86.99,75388.0,45080.0,655.0,5,premium,month-to-month,credit_card,west,1
CUST101325,user1325@example.com,56.0,12.1,35.16,13029.0,2945.0,703.0,0,standard,month-to-month,credit_card,west,1
CUST101326,user1326@example.com,24.0,25.4,64.11,52095.0,18095.0,428.0,1,basic,month-to-month,mailed_check,east,0
CUST101327,user1327@example.com,42.0,6.0,29.35,49064.0,27530.0,813.0,0,premium,two-year,credit_card,west,0
CUST101328,user1328@example.com,35.0,41.1,59.36,54154.0,19392.0,723.0,0,premium,one-year,bank_transfer,south,0
CUST101329,user1329@example.com,50.0,6.7,71.92,70457.0,15002.0,595.0,2,standard,one-year,bank_transfer,north,0
CUST101330,user1330@example.com,39.0,10.0,91.55,84569.0,23631.0,708.0,1,premium,month-to-month,bank_transfer,east,0
CUST101331,user1331@example.com,26.0,14.5,95.1,59036.0,11180.0,753.0,1,standard,one-year,e_check,north,0
CUST101332,user1332@example.com,60.0,20.5,35.76,39528.0,2308.0,850.0,0,basic,month-to-month,bank_transfer,south,0
CUST101333,user1333@example.com,44.0,20.3,74.39,59594.0,10985.0,721.0,3,premium,one-year,mailed_check,east,1
CUST101334,user1334@example.com,43.0,22.9,78.01,66574.0,30050.0,637.0,1,premium,month-to-month,bank_transfer,south,0
CUST101335,user1335@example.com,25.0,22.6,72.14,60634.0,4973.0,632.0,5,standard,month-to-month,bank_transfer,north,1
CUST101336,user1336@example.com,37.0,69.3,32.39,76175.0,35651.0,558.0,0,premium,two-year,e_check,north,0
CUST101337,user1337@example.com,33.0,2.6,49.64,41466.0,17139.0,743.0,4,premium,two-year,bank_transfer,south,0
CUST101338,user1338@example.com,40.0,14.2,65.35,42588.0,20064.0,691.0,0,premium,month-to-month,bank_transfer,east,1
CUST101339,user1339@example.com,19.0,66.0,89.35,58528.0,14729.0,699.0,0,family,two-year,e_check,north,0
CUST101340,user1340@example.com,43.0,3.6,46.76,78071.0,29021.0,679.0,0,standard,month-to-month,bank_transfer,west,0
CUST101341,user1341@example.com,51.0,74.1,56.08,89532.0,47305.0,447.0,1,standard,month-to-month,e_check,south,1
CUST101342,user1342@example.com,35.0,0.0,63.4,65812.0,19361.0,573.0,1,premium,month-to-month,credit_card,north,1
CUST101343,user1343@example.com,45.0,5.6,29.12,61532.0,29552.0,426.0,2,premium,month-to-month,mailed_check,west,1
CUST101344,user1344@example.com,29.0,64.0,60.12,36083.0,18505.0,685.0,2,premium,month-to-month,bank_transfer,north,0
CUST101345,user1345@example.com,62.0,5.8,79.48,69581.0,29826.0,595.0,1,premium,month-to-month,e_check,south,0
CUST101346,user1346@example.com,29.0,1.7,45.56,32450.0,12188.0,643.0,1,basic,month-to-month,e_check,west,1
CUST101347,user1347@example.com,39.0,20.9,57.87,76602.0,7725.0,632.0,1,standard,month-to-month,mailed_check,south,1
CUST101348,user1348@example.com,32.0,10.0,55.19,58460.0,24910.0,800.0,1,basic,month-to-month,mailed_check,east,1
CUST101349,user1349@example.com,30.0,20.1,85.91,57872.0,20864.0,606.0,1,premium,month-to-month,mailed_check,west,0
CUST101350,user1350@example.com,60.0,20.6,28.38,81138.0,15493.0,615.0,1,family,month-to-month,mailed_check,north,1
CUST101351,user1351@example.com,59.0,42.0,55.91,57871.0,19497.0,572.0,3,premium,month-to-month,credit_card,east,1
CUST101352,user1352@example.com,36.0,12.0,107.96,47832.0,17819.0,567.0,1,premium,two-year,bank_transfer,east,0
CUST101353,user1353@example.com,83.0,40.9,97.88,60662.0,14819.0,620.0,4,family,month-to-month,credit_card,north,0
CUST101354,user1354@example.com,55.0,37.9,96.08,38100.0,7064.0,611.0,2,basic,one-year,mailed_check,north,0
CUST101355,user1355@example.com,54.0,8.2,103.98,59983.0,31519.0,672.0,2,premium,one-year,mailed_check,west,0
CUST101356,user1356@example.com,42.0,21.2,45.73,51856.0,11543.0,518.0,0,basic,one-year,e_check,west,1
CUST101357,user1357@example.com,56.0,9.4,101.73,41605.0,18774.0,554.0,0,standard,month-to-month,mailed_check,east,1
CUST101358,user1358@example.com,43.0,13.2,17.51,102997.0,41289.0,672.0,2,premium,one-year,credit_card,north,0
CUST101359,user1359@example.com,30.0,82.5,56.02,51353.0,4966.0,547.0,1,premium,one-year,e_check,east,0
CUST101360,user1360@example.com,42.0,16.0,85.58,43376.0,25997.0,641.0,4,basic,month-to-month,bank_transfer,east,0
CUST101361,user1361@example.com,36.0,51.1,74.75,21257.0,5260.0,668.0,4,basic,one-year,bank_transfer,east,0
CUST101362,user1362@example.com,27.0,15.3,75.5,40264.0,13577.0,633.0,4,premium,month-to-month,mailed_check,south,1
CUST101363,user1363@example.com,54.0,41.7,45.72,70177.0,15712.0,626.0,3,premium,one-year,bank_transfer,south,0
CUST101364,user1364@example.com,44.0,120.0,10.0,24286.0,7776.0,662.0,3,premium,one-year,e_check,west,0
CUST101365,user1365@example.com,41.0,3.4,79.48,32058.0,15690.0,579.0,2,basic,one-year,bank_transfer,west,1
CUST101366,user1366@example.com,63.0,6.3,95.12,74576.0,40176.0,800.0,0,premium,one-year,credit_card,north,0
CUST101367,user1367@example.com,44.0,43.9,72.56,47716.0,14699.0,592.0,2,premium,month-to-month,bank_transfer,west,0
CUST101368,user1368@example.com,57.0,54.6,75.97,45500.0,23148.0,727.0,0,family,one-year,credit_card,east,0
CUST101369,user1369@example.com,29.0,61.0,79.06,56530.0,18862.0,709.0,0,standard,one-year,mailed_check,north,0
CUST101370,user1370@example.com,32.0,16.4,48.68,78912.0,25951.0,485.0,2,premium,two-year,credit_card,west,0
CUST101371,user1371@example.com,42.0,13.5,65.92,35988.0,8689.0,554.0,1,premium,two-year,mailed_check,east,0
CUST101372,user1372@example.com,43.0,7.4,40.06,94156.0,34583.0,678.0,0,basic,two-year,bank_transfer,north,1
CUST101373,user1373@example.com,46.0,6.8,95.39,56729.0,30252.0,824.0,0,family,month-to-month,bank_transfer,north,0
CUST101374,user1374@example.com,54.0,32.7,11.74,54040.0,3304.0,712.0,1,premium,one-year,credit_card,north,1
CUST101375,user1375@example.com,85.0,6.4,62.98,67691.0,5964.0,755.0,3,family,two-year,credit_card,north,1
CUST101376,user1376@example.com,23.0,19.9,113.14,12000.0,1127.0,630.0,0,basic,two-year,e_check,north,0
CUST101377,user1377@example.com,35.0,27.7,81.55,60691.0,36279.0,778.0,3,basic,month-to-month,credit_card,east,0
CUST101378,user1378@example.com,47.0,16.6,41.28,58755.0,9930.0,746.0,2,basic,month-to-month,credit_card,east,0
CUST101379,user1379@example.com,65.0,32.4,80.46,91437.0,53499.0,390.0,0,premium,month-to-month,bank_transfer,south,0
CUST101380,user1380@example.com,39.0,3.7,89.86,100914.0,57787.0,613.0,1,premium,one-year,mailed_check,north,0
CUST101381,user1381@example.com,42.0,6.4,73.91,58565.0,30320.0,597.0,0,standard,month-to-month,e_check,south,0
CUST101382,user1382@example.com,37.0,14.2,84.07,57338.0,17360.0,563.0,1,premium,one-year,mailed_check,north,1
CUST101383,user1383@example.com,48.0,45.1,39.04,51516.0,20202.0,667.0,2,basic,one-year,bank_transfer,west,0
CUST101384,user1384@example.com,42.0,18.7,52.47,54227.0,8419.0,775.0,1,premium,one-year,mailed_check,south,0
CUST101385,user1385@example.com,52.0,31.3,78.21,47186.0,11914.0,636.0,5,family,one-year,mailed_check,south,0
CUST101386,user1386@example.com,57.0,3.6,61.73,74983.0,19377.0,593.0,1,premium,month-to-month,bank_transfer,west,1
CUST101387,user1387@example.com,37.0,5.6,58.81,82618.0,15267.0,672.0,1,premium,month-to-month,credit_card,east,0
CUST101388,user1388@example.com,53.0,74.7,44.42,79524.0,25194.0,681.0,2,basic,month-to-month,credit_card,north,0
CUST101389,user1389@example.com,33.0,8.0,104.76,81063.0,22161.0,677.0,2,premium,month-to-month,bank_transfer,east,1
CUST101390,user1390@example.com,45.0,31.4,72.31,64923.0,28831.0,546.0,1,premium,month-to-month,mailed_check,west,1
CUST101391,user1391@example.com,34.0,29.2,94.27,70477.0,40435.0,752.0,2,premium,month-to-month,e_check,east,0
CUST101392,user1392@example.com,22.0,13.0,15.23,69337.0,23441.0,523.0,2,premium,month-to-month,credit_card,west,0
CUST101393,user1393@example.com,53.0,70.1,93.31,25419.0,3518.0,561.0,1,premium,month-to-month,bank_transfer,south,0
CUST101394,user1394@example.com,30.0,45.1,41.51,49504.0,7775.0,712.0,1,standard,two-year,e_check,west,0
CUST101395,user1395@example.com,33.0,1.6,63.06,43332.0,21942.0,753.0,2,family,month-to-month,e_check,south,1
CUST101396,user1396@example.com,38.0,2.3,74.66,52794.0,2994.0,611.0,2,standard,month-to-month,credit_card,west,0
CUST101397,user1397@example.com,65.0,53.4,119.37,51916.0,5642.0,600.0,2,premium,month-to-month,bank_transfer,south,1
CUST101398,user1398@example.com,61.0,0.8,115.32,67339.0,25941.0,600.0,1,standard,month-to-month,e_check,west,1
CUST101399,user1399@example.com,22.0,13.7,68.21,46308.0,23927.0,560.0,0,premium,month-to-month,mailed_check,south,1
CUST101400,user1400@example.com,27.0,34.2,80.5,12000.0,5308.0,603.0,4,premium,two-year,e_check,west,1
CUST101401,user1401@example.com,65.0,48.1,54.94,61422.0,8579.0,576.0,0,premium,month-to-month,bank_transfer,north,1
CUST101402,user1402@example.com,68.0,86.8,71.0,49747.0,27916.0,576.0,3,premium,one-year,e_check,north,1
CUST101403,user1403@example.com,48.0,70.4,69.46,64384.0,22888.0,623.0,1,premium,month-to-month,mailed_check,north,1
CUST101404,user1404@example.com,44.0,20.2,78.05,31459.0,11816.0,658.0,1,premium,month-to-month,credit_card,west,1
CUST101405,user1405@example.com,41.0,104.5,55.98,63876.0,29305.0,710.0,4,premium,month-to-month,credit_card,north,0
CUST101406,user1406@example.com,39.0,36.0,82.29,37947.0,13612.0,645.0,2,premium,month-to-month,e_check,west,0
CUST101407,user1407@example.com,27.0,9.8,79.16,21499.0,11035.0,648.0,0,premium,one-year,credit_card,south,0
CUST101408,user1408@example.com,52.0,55.0,43.19,48112.0,9703.0,628.0,1,premium,month-to-month,e_check,south,0
CUST101409,user1409@example.com,31.0,1.5,67.29,20027.0,2084.0,578.0,3,premium,month-to-month,credit_card,east,0
CUST101410,user1410@example.com,50.0,12.1,56.73,41601.0,7443.0,639.0,3,premium,two-year,mailed_check,east,0
CUST101411,user1411@example.com,42.0,23.8,120.94,57106.0,19503.0,691.0,1,premium,month-to-month,credit_card,east,0
CUST101412,user1412@example.com,55.0,1.9,102.0,27539.0,12247.0,687.0,1,premium,month-to-month,mailed_check,north,1
CUST101413,user1413@example.com,34.0,16.3,94.6,61012.0,34960.0,595.0,0,premium,two-year,bank_transfer,north,0
