customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned,last_invoice_status
CUST103947,user3947@example.com,18.0,4.2,43.47,40463.0,24028.0,797.0,0,standard,one-year,credit_card,south,0,paid
CUST103948,user3948@example.com,41.0,48.1,39.32,67269.0,29039.0,498.0,2,standard,one-year,e_check,east,1,overdue
CUST103949,user3949@example.com,42.0,7.0,89.9,66702.0,3693.0,397.0,3,basic,month-to-month,credit_card,west,1,overdue
CUST103950,user3950@example.com,33.0,28.1,62.94,64162.0,29442.0,701.0,1,basic,two-year,e_check,east,0,paid
CUST103951,user3951@example.com,71.0,2.5,99.34,46336.0,18699.0,602.0,0,standard,one-year,e_check,south,1,overdue
CUST103952,user3952@example.com,41.0,40.4,73.58,46741.0,12924.0,536.0,1,basic,month-to-month,bank_transfer,west,0,overdue
CUST103953,user3953@example.com,37.0,11.6,158.91,43322.0,7600.0,659.0,0,premium,month-to-month,mailed_check,south,1,overdue
CUST103954,user3954@example.com,42.0,30.1,58.19,42926.0,6058.0,614.0,2,basic,month-to-month,credit_card,north,1,overdue
CUST103955,user3955@example.com,18.0,11.7,79.73,38198.0,3665.0,548.0,0,basic,one-year,bank_transfer,south,0,paid
CUST103956,user3956@example.com,33.0,3.2,50.15,52910.0,21249.0,643.0,1,standard,one-year,e_check,north,0,paid
CUST103957,user3957@example.com,54.0,57.5,98.3,39844.0,9383.0,695.0,1,standard,month-to-month,e_check,east,0,paid
CUST103958,user3958@example.com,34.0,0.5,83.51,63713.0,21338.0,664.0,0,basic,one-year,mailed_check,north,0,paid
CUST103959,user3959@example.com,32.0,54.2,48.47,,19024.0,665.0,1,basic,one-year,e_check,west,0,paid
CUST103960,user3960@example.com,58.0,20.1,64.57,58382.0,22420.0,685.0,1,standard,month-to-month,e_check,north,0,paid
CUST103961,user3961@example.com,58.0,15.6,106.8,49530.0,18673.0,515.0,1,premium,month-to-month,e_check,west,1,overdue
CUST103962,user3962@example.com,48.0,51.6,103.79,56378.0,18914.0,646.0,1,basic,two-year,mailed_check,west,1,unpaid
CUST103963,user3963@example.com,37.0,25.1,37.14,50054.0,6773.0,669.0,0,premium,month-to-month,credit_card,north,0,paid
CUST103964,user3964@example.com,39.0,101.1,60.85,70591.0,4579.0,620.0,3,standard,two-year,e_check,south,0,overdue
CUST103965,user3965@example.com,32.0,53.1,118.03,,16933.0,584.0,3,premium,two-year,credit_card,north,0,overdue
CUST103966,user3966@example.com,30.0,32.8,68.32,62510.0,17676.0,590.0,3,basic,one-year,bank_transfer,west,0,paid
CUST103967,user3967@example.com,29.0,20.6,77.09,28873.0,7956.0,627.0,2,family,one-year,e_check,west,1,overdue
CUST103968,user3968@example.com,35.0,53.2,98.17,69241.0,19840.0,,2,standard,month-to-month,e_check,east,0,paid
CUST103969,user3969@example.com,30.0,11.0,39.2,43815.0,4927.0,772.0,1,basic,month-to-month,mailed_check,south,0,paid
CUST103970,user3970@example.com,23.0,2.0,49.01,36755.0,5462.0,756.0,1,premium,month-to-month,e_check,east,0,paid
CUST103971,user3971@example.com,45.0,2.5,64.41,32224.0,13347.0,525.0,3,standard,one-year,mailed_check,east,1,unpaid
CUST103972,user3972@example.com,45.0,45.9,102.62,30642.0,10191.0,575.0,0,basic,two-year,mailed_check,south,0,paid
CUST103973,user3973@example.com,62.0,15.3,97.99,45371.0,17482.0,703.0,1,premium,month-to-month,mailed_check,west,1,unpaid
CUST103974,user3974@example.com,34.0,24.0,90.49,84973.0,10293.0,754.0,5,premium,month-to-month,mailed_check,west,1,unpaid
CUST103975,user3975@example.com,46.0,4.6,69.02,42134.0,20973.0,573.0,1,basic,month-to-month,mailed_check,north,1,overdue
CUST103976,user3976@example.com,46.0,11.4,100.74,12000.0,3059.0,665.0,2,standard,one-year,credit_card,west,1,overdue
CUST103977,user3977@example.com,39.0,75.7,68.68,62309.0,24126.0,559.0,2,standard,one-year,credit_card,north,0,paid
CUST103978,user3978@example.com,51.0,17.8,86.95,32715.0,10014.0,672.0,1,basic,two-year,bank_transfer,west,0,paid
CUST103979,user3979@example.com,51.0,9.1,95.3,71296.0,21929.0,599.0,2,standard,month-to-month,credit_card,west,1,overdue
CUST103980,user3980@example.com,46.0,1.7,114.92,46578.0,22275.0,,4,basic,one-year,mailed_check,south,1,unpaid
CUST103981,user3981@example.com,39.0,8.3,71.09,49520.0,5481.0,553.0,2,basic,month-to-month,credit_card,east,1,unpaid
CUST103982,user3982@example.com,38.0,22.4,63.43,78946.0,7195.0,519.0,2,basic,two-year,credit_card,south,0,paid
CUST103983,user3983@example.com,26.0,18.5,104.88,67355.0,7111.0,850.0,1,basic,one-year,e_check,south,0,paid
CUST103984,user3984@example.com,32.0,14.8,106.8,30072.0,17966.0,656.0,2,premium,month-to-month,bank_transfer,south,1,unpaid
CUST103985,user3985@example.com,35.0,49.1,58.92,33015.0,18486.0,821.0,1,standard,month-to-month,e_check,west,1,unpaid
CUST103986,user3986@example.com,29.0,15.2,44.87,19329.0,8414.0,771.0,1,basic,one-year,credit_card,west,1,overdue
CUST103987,user3987@example.com,47.0,4.6,102.98,107064.0,31707.0,519.0,2,basic,one-year,mailed_check,east,0,paid
CUST103988,user3988@example.com,56.0,8.6,31.46,37746.0,3653.0,679.0,1,standard,month-to-month,e_check,south,1,overdue
CUST103989,user3989@example.com,31.0,37.3,30.18,78396.0,39315.0,546.0,4,standard,month-to-month,credit_card,north,1,unpaid
CUST103990,user3990@example.com,45.0,1.7,65.79,44355.0,6839.0,626.0,2,standard,month-to-month,mailed_check,north,1,overdue
CUST103991,user3991@example.com,30.0,57.2,72.56,33403.0,6683.0,499.0,4,basic,month-to-month,credit_card,north,1,overdue
CUST103992,user3992@example.com,38.0,15.0,43.5,55431.0,28405.0,524.0,2,premium,month-to-month,credit_card,south,1,overdue
CUST103993,user3993@example.com,34.0,31.4,75.55,48467.0,9283.0,582.0,0,family,month-to-month,credit_card,west,0,paid
CUST103994,user3994@example.com,49.0,120.0,76.66,71037.0,36550.0,606.0,0,premium,month-to-month,credit_card,east,0,paid
CUST103995,user3995@example.com,34.0,22.5,57.99,71288.0,34380.0,653.0,2,premium,month-to-month,credit_card,west,0,paid
CUST103996,user3996@example.com,54.0,13.1,120.84,43197.0,22053.0,567.0,1,basic,month-to-month,bank_transfer,south,0,paid
CUST103997,user3997@example.com,39.0,0.9,80.74,26201.0,11027.0,662.0,2,standard,month-to-month,bank_transfer,north,1,overdue
CUST103998,user3998@example.com,34.0,13.9,98.21,31057.0,7568.0,741.0,1,basic,month-to-month,mailed_check,south,0,paid
CUST103999,user3999@example.com,27.0,17.7,33.59,12000.0,4911.0,672.0,0,premium,one-year,bank_transfer,north,0,paid
CUST104000,user4000@example.com,45.0,9.9,33.38,49511.0,25053.0,645.0,2,premium,two-year,mailed_check,west,0,overdue
CUST104001,user4001@example.com,53.0,24.1,81.5,54764.0,25311.0,677.0,0,basic,month-to-month,credit_card,north,0,paid
CUST104002,user4002@example.com,45.0,1.8,116.37,32143.0,16847.0,535.0,1,premium,month-to-month,mailed_check,east,0,paid
CUST104003,user4003@example.com,69.0,46.7,44.75,29727.0,17567.0,726.0,1,standard,month-to-month,e_check,north,0,paid
CUST104004,user4004@example.com,59.0,21.3,73.58,54678.0,23489.0,554.0,0,family,month-to-month,e_check,east,0,paid
CUST104005,user4005@example.com,38.0,13.6,39.12,42361.0,23742.0,774.0,2,family,one-year,bank_transfer,north,1,overdue
CUST104006,user4006@example.com,38.0,11.9,52.03,50741.0,10122.0,712.0,0,basic,month-to-month,mailed_check,east,0,paid
CUST104007,user4007@example.com,48.0,28.7,74.83,47656.0,27898.0,695.0,1,premium,one-year,credit_card,west,0,paid
CUST104008,user4008@example.com,32.0,25.0,57.68,59975.0,33027.0,,0,basic,one-year,e_check,south,0,paid
CUST104009,user4009@example.com,56.0,2.0,37.36,43694.0,3176.0,650.0,4,standard,one-year,bank_transfer,north,0,paid
CUST104010,user4010@example.com,46.0,29.4,36.8,45225.0,16948.0,587.0,4,standard,one-year,e_check,south,0,paid
CUST104011,user4011@example.com,45.0,1.8,22.85,17364.0,5672.0,575.0,3,basic,month-to-month,mailed_check,north,0,paid
CUST104012,user4012@example.com,50.0,12.3,81.91,53993.0,26920.0,790.0,3,premium,one-year,e_check,west,1,overdue
CUST104013,user4013@example.com,63.0,10.2,84.94,56774.0,6784.0,658.0,0,standard,month-to-month,mailed_check,west,1,overdue
CUST104014,user4014@example.com,44.0,17.2,84.81,51446.0,17502.0,561.0,0,standard,two-year,credit_card,west,0,paid
CUST104015,user4015@example.com,41.0,28.9,47.27,93237.0,30367.0,691.0,2,standard,month-to-month,credit_card,north,1,unpaid
CUST104016,user4016@example.com,60.0,21.8,95.15,58256.0,15586.0,677.0,0,standard,one-year,bank_transfer,west,0,paid
CUST104017,user4017@example.com,54.0,2.3,87.67,51870.0,30899.0,624.0,0,basic,two-year,credit_card,north,0,paid
CUST104018,user4018@example.com,38.0,39.7,70.18,64983.0,22533.0,578.0,1,basic,month-to-month,mailed_check,north,0,paid
CUST104019,user4019@example.com,42.0,39.1,66.08,97257.0,26968.0,709.0,2,basic,month-to-month,e_check,east,0,paid
CUST104020,user4020@example.com,44.0,21.4,53.77,60054.0,31290.0,726.0,3,premium,month-to-month,e_check,east,1,overdue
CUST104021,user4021@example.com,46.0,5.8,74.8,12000.0,1518.0,676.0,4,basic,month-to-month,mailed_check,south,1,unpaid
CUST104022,user4022@example.com,26.0,5.1,110.43,63641.0,13247.0,656.0,3,standard,month-to-month,bank_transfer,east,1,overdue
CUST104023,user4023@example.com,23.0,66.9,98.45,37415.0,7610.0,587.0,0,standard,one-year,e_check,south,1,unpaid
CUST104024,user4024@example.com,31.0,4.1,63.59,16550.0,9327.0,688.0,2,premium,one-year,e_check,west,0,paid
CUST104025,user4025@example.com,30.0,21.9,83.47,88951.0,47516.0,599.0,2,premium,month-to-month,e_check,south,0,paid
CUST104026,user4026@example.com,34.0,66.2,42.46,84629.0,32470.0,548.0,3,basic,one-year,e_check,east,0,paid
CUST104027,user4027@example.com,50.0,8.1,88.25,36896.0,8331.0,740.0,1,standard,two-year,e_check,east,0,paid
CUST104028,user4028@example.com,40.0,4.1,49.23,37027.0,11384.0,568.0,0,basic,two-year,mailed_check,west,1,overdue
CUST104029,user4029@example.com,44.0,8.2,87.26,58203.0,21194.0,498.0,1,family,month-to-month,e_check,north,0,paid
CUST104030,user4030@example.com,27.0,42.6,144.23,37296.0,12944.0,755.0,2,standard,two-year,mailed_check,north,1,unpaid
CUST104031,user4031@example.com,36.0,50.4,55.75,52299.0,9977.0,510.0,2,basic,one-year,mailed_check,west,0,paid
CUST104032,user4032@example.com,49.0,11.6,143.07,40736.0,4960.0,619.0,1,basic,two-year,e_check,north,1,unpaid
CUST104033,user4033@example.com,49.0,18.4,82.27,46992.0,25808.0,562.0,1,premium,month-to-month,e_check,south,0,paid
CUST104034,user4034@example.com,33.0,61.2,51.26,26913.0,10832.0,592.0,0,standard,one-year,e_check,east,0,paid
CUST104035,user4035@example.com,44.0,5.7,50.11,71538.0,9286.0,828.0,2,family,month-to-month,credit_card,west,1,unpaid
CUST104036,user4036@example.com,68.0,13.7,129.12,79076.0,47004.0,642.0,2,standard,two-year,e_check,west,0,paid
CUST104037,user4037@example.com,42.0,30.4,82.32,52996.0,14638.0,679.0,0,standard,month-to-month,mailed_check,west,0,paid
CUST104038,user4038@example.com,34.0,73.1,55.85,54275.0,24594.0,713.0,2,premium,month-to-month,e_check,east,0,paid
CUST104039,user4039@example.com,40.0,61.3,64.91,67583.0,9948.0,598.0,0,premium,month-to-month,bank_transfer,north,1,unpaid
CUST104040,user4040@example.com,43.0,19.7,80.77,55038.0,30988.0,736.0,2,standard,two-year,bank_transfer,north,0,paid
CUST104041,user4041@example.com,40.0,10.4,69.78,89591.0,8383.0,680.0,1,basic,two-year,credit_card,west,0,paid
CUST104042,user4042@example.com,42.0,28.9,78.65,28673.0,16507.0,710.0,2,premium,two-year,e_check,south,0,paid
CUST104043,user4043@example.com,25.0,3.6,114.34,72219.0,32493.0,592.0,1,premium,one-year,e_check,north,0,paid
CUST104044,user4044@example.com,30.0,118.4,41.8,52716.0,9224.0,686.0,2,premium,month-to-month,e_check,north,0,paid
CUST104045,user4045@example.com,40.0,7.4,86.12,32576.0,4870.0,649.0,3,basic,one-year,mailed_check,north,0,paid
CUST104046,user4046@example.com,40.0,19.1,68.18,99942.0,51011.0,740.0,2,family,two-year,e_check,south,1,overdue
CUST104047,user4047@example.com,35.0,0.3,57.52,102704.0,7390.0,607.0,3,standard,month-to-month,e_check,north,0,paid
CUST104048,user4048@example.com,40.0,13.6,96.8,50843.0,5738.0,813.0,1,basic,one-year,e_check,north,1,overdue
CUST104049,user4049@example.com,43.0,17.0,33.46,63895.0,26840.0,677.0,4,premium,month-to-month,credit_card,west,0,paid
CUST104050,user4050@example.com,53.0,9.9,10.84,45576.0,4218.0,640.0,2,premium,month-to-month,e_check,east,0,paid
CUST104051,user4051@example.com,41.0,16.9,75.61,48794.0,16965.0,631.0,4,basic,month-to-month,e_check,south,1,overdue
CUST104052,user4052@example.com,47.0,3.1,66.55,32350.0,11831.0,649.0,1,basic,month-to-month,e_check,east,1,unpaid
CUST104053,user4053@example.com,36.0,20.3,36.18,29395.0,1759.0,600.0,1,standard,month-to-month,mailed_check,south,1,overdue
CUST104054,user4054@example.com,49.0,47.5,27.24,91883.0,23654.0,703.0,1,premium,month-to-month,credit_card,east,0,paid
CUST104055,user4055@example.com,47.0,7.2,118.27,54225.0,3562.0,649.0,2,basic,two-year,bank_transfer,west,0,paid
CUST104056,user4056@example.com,52.0,60.6,81.58,56012.0,32587.0,805.0,3,premium,month-to-month,bank_transfer,east,0,paid
CUST104057,user4057@example.com,51.0,9.6,70.49,38790.0,6533.0,615.0,2,family,two-year,credit_card,west,0,paid
CUST104058,user4058@example.com,49.0,10.4,124.88,58799.0,25245.0,640.0,0,family,month-to-month,bank_transfer,north,0,paid
CUST104059,user4059@example.com,41.0,17.5,95.55,24924.0,10482.0,615.0,1,basic,one-year,mailed_check,west,1,overdue
CUST104060,user4060@example.com,45.0,14.7,114.23,39525.0,18764.0,800.0,2,standard,month-to-month,bank_transfer,east,1,overdue
CUST104061,user4061@example.com,55.0,19.5,40.5,31005.0,7268.0,534.0,6,standard,month-to-month,credit_card,west,0,paid
CUST104062,user4062@example.com,34.0,46.6,39.57,80858.0,12243.0,657.0,1,standard,one-year,e_check,east,0,paid
CUST104063,user4063@example.com,34.0,42.6,85.43,21962.0,7506.0,675.0,3,standard,month-to-month,credit_card,north,1,overdue
CUST104064,user4064@example.com,44.0,6.6,80.36,31416.0,13568.0,560.0,1,family,month-to-month,bank_transfer,east,0,paid
CUST104065,user4065@example.com,47.0,12.9,101.24,14048.0,6538.0,850.0,0,premium,one-year,e_check,south,1,overdue
CUST104066,user4066@example.com,32.0,49.3,29.23,37200.0,2861.0,576.0,2,standard,month-to-month,bank_transfer,west,1,overdue
CUST104067,user4067@example.com,41.0,1.4,87.59,45810.0,21254.0,653.0,3,family,two-year,bank_transfer,north,1,overdue
CUST104068,user4068@example.com,41.0,4.4,94.73,74556.0,8338.0,785.0,1,family,month-to-month,mailed_check,north,0,paid
CUST104069,user4069@example.com,18.0,1.9,93.4,50560.0,17117.0,620.0,2,basic,two-year,mailed_check,east,0,paid
CUST104070,user4070@example.com,39.0,10.3,59.83,46788.0,16632.0,661.0,2,standard,month-to-month,credit_card,south,0,paid
CUST104071,user4071@example.com,40.0,10.9,82.97,60998.0,7312.0,622.0,3,family,two-year,mailed_check,west,0,paid
CUST104072,user4072@example.com,40.0,0.1,50.61,46142.0,26771.0,646.0,3,premium,month-to-month,e_check,east,0,paid
CUST104073,user4073@example.com,59.0,26.7,62.68,,41373.0,737.0,5,premium,month-to-month,bank_transfer,west,0,overdue
CUST104074,user4074@example.com,27.0,56.5,43.93,43180.0,7476.0,616.0,3,standard,month-to-month,bank_transfer,west,0,paid
CUST104075,user4075@example.com,32.0,14.0,51.03,63274.0,4935.0,438.0,1,basic,one-year,bank_transfer,east,0,paid
CUST104076,user4076@example.com,18.0,4.0,63.98,71529.0,34067.0,647.0,3,basic,one-year,bank_transfer,west,1,overdue
CUST104077,user4077@example.com,36.0,53.7,57.73,42606.0,21845.0,655.0,2,basic,month-to-month,mailed_check,west,0,paid
CUST104078,user4078@example.com,37.0,44.4,51.03,58307.0,5822.0,666.0,2,standard,one-year,mailed_check,east,0,paid
CUST104079,user4079@example.com,36.0,18.7,37.51,44983.0,8618.0,635.0,3,family,month-to-month,mailed_check,west,1,overdue
CUST104080,user4080@example.com,55.0,1.3,119.03,60480.0,24392.0,581.0,4,standard,month-to-month,e_check,south,1,overdue
CUST104081,user4081@example.com,52.0,17.3,57.49,57018.0,15990.0,630.0,1,standard,month-to-month,e_check,south,1,overdue
CUST104082,user4082@example.com,43.0,13.6,78.25,52194.0,12442.0,791.0,2,standard,one-year,credit_card,south,1,overdue
CUST104083,user4083@example.com,38.0,27.4,26.03,31889.0,9039.0,647.0,1,basic,one-year,e_check,east,0,paid
CUST104084,user4084@example.com,54.0,58.2,103.94,92274.0,30258.0,702.0,5,basic,month-to-month,bank_transfer,east,1,unpaid
CUST104085,user4085@example.com,42.0,25.1,74.18,66728.0,10114.0,567.0,1,standard,month-to-month,mailed_check,west,0,paid
CUST104086,user4086@example.com,32.0,48.1,58.9,23227.0,6119.0,627.0,1,premium,month-to-month,credit_card,north,0,paid
CUST104087,user4087@example.com,21.0,49.7,59.12,46593.0,4119.0,570.0,3,standard,month-to-month,credit_card,south,1,unpaid
CUST104088,user4088@example.com,37.0,29.0,91.74,23612.0,1259.0,753.0,2,standard,one-year,credit_card,south,1,overdue
CUST104089,user4089@example.com,51.0,21.0,10.0,70242.0,41187.0,526.0,1,family,two-year,credit_card,south,0,paid
CUST104090,user4090@example.com,69.0,0.1,49.4,54564.0,4373.0,,1,basic,month-to-month,mailed_check,east,1,overdue
CUST104091,user4091@example.com,43.0,15.5,67.02,55082.0,4071.0,677.0,0,premium,one-year,bank_transfer,west,0,paid
CUST104092,user4092@example.com,33.0,5.6,66.73,38153.0,20583.0,672.0,2,basic,month-to-month,e_check,south,1,overdue
CUST104093,user4093@example.com,28.0,9.9,132.63,48689.0,28572.0,462.0,0,standard,one-year,bank_transfer,west,0,paid
CUST104094,user4094@example.com,49.0,6.9,61.56,70744.0,36397.0,488.0,3,premium,month-to-month,credit_card,west,1,unpaid
CUST104095,user4095@example.com,21.0,42.3,94.76,76117.0,9648.0,659.0,2,standard,month-to-month,credit_card,west,1,overdue
CUST104096,user4096@example.com,49.0,0.2,115.29,71928.0,28897.0,576.0,1,standard,month-to-month,e_check,north,1,overdue
CUST104097,user4097@example.com,52.0,21.4,86.77,23957.0,10381.0,599.0,1,standard,month-to-month,e_check,south,0,paid
CUST104098,user4098@example.com,47.0,0.7,53.15,51278.0,24327.0,,4,basic,month-to-month,bank_transfer,south,1,overdue
CUST104099,user4099@example.com,39.0,55.1,37.89,60066.0,6733.0,566.0,0,premium,month-to-month,bank_transfer,south,0,paid
CUST104100,user4100@example.com,49.0,105.4,88.64,40304.0,10677.0,552.0,5,standard,two-year,e_check,west,1,unpaid
CUST104101,user4101@example.com,44.0,11.7,111.13,21820.0,4404.0,650.0,4,premium,two-year,credit_card,north,1,overdue
CUST104102,user4102@example.com,33.0,82.5,83.65,29267.0,11999.0,498.0,2,family,month-to-month,credit_card,north,0,paid
CUST104103,user4103@example.com,64.0,0.4,100.84,84995.0,20312.0,610.0,4,standard,month-to-month,mailed_check,south,0,paid
CUST104104,user4104@example.com,38.0,35.6,134.8,31171.0,10282.0,597.0,2,basic,month-to-month,credit_card,north,1,overdue
CUST104105,user4105@example.com,51.0,31.8,90.93,,22075.0,648.0,1,standard,one-year,e_check,north,0,paid
CUST104106,user4106@example.com,18.0,59.7,42.48,51873.0,27296.0,841.0,3,standard,month-to-month,bank_transfer,west,0,paid
CUST104107,user4107@example.com,57.0,2.2,71.28,51924.0,28896.0,571.0,1,basic,month-to-month,bank_transfer,north,0,paid
CUST104108,user4108@example.com,60.0,0.8,104.26,48603.0,20967.0,683.0,0,standard,month-to-month,credit_card,north,1,unpaid
CUST104109,user4109@example.com,42.0,51.9,63.78,70783.0,9628.0,668.0,0,standard,month-to-month,mailed_check,west,0,paid
CUST104110,user4110@example.com,49.0,8.2,107.64,55712.0,30024.0,695.0,1,standard,month-to-month,mailed_check,east,1,overdue
CUST104111,user4111@example.com,49.0,78.3,68.33,42487.0,6903.0,633.0,3,basic,two-year,bank_transfer,east,1,unpaid
